62,MFEB,MFE MEDIAFOREUROPE NV B,Milan,Consumer Cyclicals,Media & Publishing,€1.83B,10.3x,,€3.86,-1.5%
63,MFEA,MFE MEDIAFOREUROPE A,Milan,Consumer Cyclicals,Media & Publishing,€1.83B,10.3x,,€2.85,0.7%
64,BFF,BFF Bank,Milan,Financials,Banking Services,€1.81B,10.4x,,€9.67,0.9%
65,FCT,Fincantieri,Milan,Industrials,"Machinery, Tools, Heavy Vehicles, Trains & Ships",€1.58B,-14.6x,-0.65,€4.92,0.4%
66,SCFG,Salcef,Milan,Industrials,Construction & Engineering,€1.56B,23.8x,3.42,€25.60,0.4%
67,TIP,Tamburi Investment,Milan,Financials,Investment Banking & Investment Services,€1.52B,18.3x,-0.42,€9.17,0.9%
68,SRS,Saras,Milan,Energy,Oil & Gas,€1.52B,5.1x,0.23,€1.60,0%
69,ICOS,Intercos,Milan,Consumer Non-Cyclicals,Personal & Household Products & Services,€1.51B,33.5x,-2.68,€15.64,-0.5%
70,CEMI,Cementir Holding,Milan,Basic Materials,Construction Materials,€1.50B,7.1x,-10.77,€9.62,1.5%
71,SES,SESA,Milan,Technology,Integrated Hardware & Software,€1.49B,18.9x,-2.54,€96.45,1.1%
72,ANIM,Anima Holding SpA,Milan,Financials,Investment Banking & Investment Services,€1.49B,7.5x,0.08,€4.79,2.6%
73,RWAY,Rai Way SpA,Milan,Technology,Telecommunications Services,€1.33B,14.9x,1.62,€4.96,1.6%
74,MOL,Moltiply,Milan,Financials,Banking Services,€1.32B,38x,,€35.20,0%
75,ARIS,Ariston Holding NV,Milan,Industrials,"Machinery, Tools, Heavy Vehicles, Trains & Ships",€1.30B,23.3x,-0.32,€3.72,1.4%
76,SNL,Sanlorenzo,Milan,Consumer Cyclicals,Leisure Products,€1.30B,13x,0.57,€37.20,3.6%
77,SFER,Salvatore Ferragamo,Milan,Consumer Cyclicals,Textiles & Apparel,€1.20B,130.1x,-1.89,€7.24,-0.7%
78,ITMI,Italmobiliare,Milan,Consumer Non-Cyclicals,Food & Tobacco,€1.18B,10x,0.02,€28,1.3%
79,GVS,Gvs,Milan,Healthcare,Healthcare Equipment & Supplies,€1.13B,58.5x,1.12,€6.47,0.9%
80,BFG,BF Holding,Milan,Consumer Non-Cyclicals,Food & Tobacco,€1.11B,"1,060x",-11.47,€4.24,-1.4%
81,IF,Banca IFIS,Milan,Financials,Banking Services,€1.07B,6.6x,,€20.34,1.5%
82,ZV,Zignago Vetro,Milan,Basic Materials,Containers & Packaging,€948.73M,12.9x,8.23,€10.72,2.3%
83,COME,Comer Industries,Milan,Industrials,"Machinery, Tools, Heavy Vehicles, Trains & Ships",€931.31M,12x,-0.59,€32.50,1.9%
84,YACHT,Ferretti,Milan,Consumer Cyclicals,Leisure Products,€917.01M,11.1x,0.38,€2.78,2.2%
85,JUVE,Juventus,Milan,Consumer Cyclicals,Hotels & Entertainment Services,€905.34M,-3.2x,0.23,€2.39,9.6%
86,PIA,Piaggio&C,Milan,Consumer Cyclicals,Automobiles & Auto Parts,€889.77M,11.4x,-0.45,€2.51,0.4%
87,PHIL,Philogen SpA,Milan,Healthcare,Biotechnology & Medical Research,€878.31M,-135.9x,9.07,€21.80,0%
88,ARN,Alerion,Milan,Utilities,Electrical Utilities & IPPs,€844.83M,24.8x,-0.43,€15.78,0%
89,B7C,D'Amico,Milan,Energy,Oil & Gas Related Equipment and Services,€773.37M,4x,7.1,€6.42,1.1%
90,ELEN,El En,Milan,Healthcare,Healthcare Equipment & Supplies,€756.62M,15.6x,,€9.45,0.9%
91,MARR,Marr,Milan,Consumer Non-Cyclicals,Food & Drug Retailing,€725.19M,15.8x,0.43,€11.18,2%
92,PVNA,Piovan,Milan,Industrials,"Machinery, Tools, Heavy Vehicles, Trains & Ships",€695.31M,12.7x,0.45,€13.60,0%
93,CALI,Caltagirone,Milan,Basic Materials,Construction Materials,€684.68M,5x,0.47,€5.70,1.4%
94,IVS,IVS Group SA,Milan,Consumer Non-Cyclicals,Food & Drug Retailing,€647.62M,40.3x,,€7.16,0.3%
95,MOED,Mondadori Editore,Milan,Consumer Cyclicals,Media & Publishing,€643.95M,10.6x,,€2.47,0.8%
96,CEMB,Cembre,Milan,Industrials,"Machinery, Tools, Heavy Vehicles, Trains & Ships",€624.03M,15.4x,,€37.15,1.6%
97,DESI,Banco Di Desio E Brianza,Milan,Financials,Banking Services,€622.10M,2.6x,,€4.63,0.4%
98,OVS,OVS SPA,Milan,Consumer Cyclicals,Textiles & Apparel,€616.17M,12.9x,0.31,€2.50,1.6%
99,CIRI,CIR old,Milan,Consumer Cyclicals,Automobiles & Auto Parts,€586.05M,4.6x,0.04,€0.57,0%
100,ASCI,Ascopiave,Milan,Utilities,Natural Gas Utilities,€577.89M,13.7x,0.14,€2.67,1.1%
101,EGLA,Eurogroup Laminations,Milan,Industrials,"Machinery, Tools, Heavy Vehicles, Trains & Ships",€551.43M,9.3x,-0.73,€3.39,-0.3%
102,LUVE,LU-VE,Milan,Industrials,"Machinery, Tools, Heavy Vehicles, Trains & Ships",€536.28M,18.1x,,€24.15,0.2%
103,WIIT,Wiit,Milan,Technology,Software & IT Services,€531.95M,48.6x,0.87,€20.40,1.2%
104,TNXT,Tinexta,Milan,Technology,Software & IT Services,€521.72M,25.5x,-0.31,€11.38,0.4%
105,DGV,Digital Value,Milan,Technology,Software & IT Services,€509.72M,13.1x,1.02,€50.80,-0.2%
106,NWLF,Newlat Food,Milan,Consumer Non-Cyclicals,Food & Tobacco,€508.90M,41.2x,2.44,€12.34,-1%
107,GPI,GPI,Milan,Technology,Software & IT Services,€479.15M,48.6x,-7.04,€12.20,0.3%
108,PHNU,Pharmanutra,Milan,Healthcare,Pharmaceuticals,€470.17M,44x,-1.27,€48.90,0.4%
109,TISGR,Italian Sea Group Srl,Milan,Consumer Cyclicals,Leisure Products,€466.40M,12.4x,0.22,€8.80,1.2%
110,GHC,Garofalo Health,Milan,Healthcare,Healthcare Providers & Services,€442.88M,21.3x,,€5,-1.6%
111,FILA,F.I.L.A,Milan,Industrials,Professional & Commercial Services,€438.79M,2.5x,0,€8.65,0%
112,SFLG,Safilo Group,Milan,Consumer Cyclicals,Textiles & Apparel,€434.09M,210.4x,-2.59,€1.05,1.9%
113,AC5,Acinque,Milan,Utilities,Multiline Utilities,€389.75M,33.5x,-0.96,€1.98,0%
114,ILTY,illimity Bank,Milan,Financials,Banking Services,€371.58M,5.1x,-0.25,€4.48,0%
115,DAL,Datalogic,Milan,Technology,Office Equipment,€344.41M,52.6x,-0.48,€6.42,1.3%
116,GTHS,Greenthesis,Milan,Industrials,Professional & Commercial Services,€343.57M,22.8x,-1.76,€2.28,0%
117,RCSM,Rizzoli Corriere della Sera Mediagroup,Milan,Consumer Cyclicals,Media & Publishing,€330.26M,6.3x,,€0.75,0%
118,NBAA,Nb Aurora,Milan,Financials,Investment Banking & Investment Services,€326.95M,6.8x,0.06,€13.32,0%
119,NXTGE,Next Geosolutions Europe,Milan,Basic Materials,Metals & Mining,€325.50M,11.5x,,€7,0%
120,AVI,Avio,Milan,Industrials,Aerospace & Defense,€322.93M,49.8x,0.04,€12.78,1.3%
121,IOT,Seco SpA,Milan,Technology,Semiconductors & Semiconductor Equipment,€311.27M,31.7x,,€2.35,4.4%
122,ADB,Aeroporto Guglielmo Marconi di Bolo,Milan,Industrials,Transport Infrastructure,€281.06M,14.7x,0.24,€7.78,-0.3%
123,CAI,Cairo Communication,Milan,Consumer Cyclicals,Media & Publishing,€280.93M,6.6x,0.4,€2.09,1%
124,TXTS,TXT,Milan,Technology,Software & IT Services,€280.90M,16.5x,0.5,€24,1%
125,DEX,Dexelance,Milan,Consumer Cyclicals,Household Goods,€270.76M,8.8x,0.02,€10.10,1%
126,FIMI,Fiera Milano,Milan,Industrials,Professional & Commercial Services,€257.18M,6.1x,0.03,€3.62,0.8%
127,BSS,Biesse,Milan,Industrials,"Machinery, Tools, Heavy Vehicles, Trains & Ships",€241.96M,-78.3x,0.7,€8.83,0.3%
128,TYA,Toscana Aeroporti,Milan,Industrials,Transport Infrastructure,€238.23M,13.9x,0.34,€12.80,0%
129,PRT,Esprinet,Milan,Technology,"Computers, Phones & Household Electronics",€237.84M,-16.6x,0.12,€4.81,1.5%
130,SGFI,Sogefi,Milan,Industrials,"Machinery, Tools, Heavy Vehicles, Trains & Ships",€233.93M,1.4x,0.01,€1.97,2.1%
131,IGD,IGD,Milan,Real Estate,Residential & Commercial REITs,€231.17M,-3.4x,-0.12,€2.10,0.5%
132,UNIR,UniEuro,Milan,Consumer Cyclicals,Specialty Retailers,€227.69M,-16.2x,,€11.20,-0.2%
133,SABF,Sabaf,Milan,Consumer Cyclicals,Household Goods,€220.90M,26.5x,,€17.75,1.4%
134,REVOI,Revo,Milan,Financials,Insurance,€218.24M,11.3x,0.59,€9.20,-0.2%
135,ORSO,Orsero,Milan,Consumer Non-Cyclicals,Food & Drug Retailing,€217.35M,5.6x,0.7,€12.90,1.7%
136,ANV,Antares Vision,Milan,Industrials,"Machinery, Tools, Heavy Vehicles, Trains & Ships",€214.63M,-2.2x,0,€3.04,0%
137,SERK,Seri Industrial,Milan,Industrials,"Machinery, Tools, Heavy Vehicles, Trains & Ships",€208.36M,-17.2x,0.13,€3.86,0.5%
138,RWY,ReWay,Milan,Industrials,Construction & Engineering,€201.75M,14.5x,,€5.24,0%
139,FF,Fine Foods Pharma,Milan,Consumer Non-Cyclicals,Food & Tobacco,€200.27M,-59.3x,,€8.18,2%
140,ITWB,Italian Wine Brands SpA,Milan,Consumer Non-Cyclicals,Beverages,€195.41M,11.9x,0.26,€20.80,0%
141,EQUI,Equita,Milan,Financials,Investment Banking & Investment Services,€190.49M,12x,-4.11,€3.83,1.9%
142,CNS,Civitanavi Systems,Milan,Industrials,Aerospace & Defense,€189.79M,41.5x,-1.08,€6.18,3%
143,IEG,Italian Exhibition Group,Milan,Industrials,Professional & Commercial Services,€188.77M,8.2x,0.09,€6.18,2%
144,PWS,Powersoft,Milan,Consumer Cyclicals,Media & Publishing,€187.96M,14.7x,0.18,€15,-0.7%
145,IMSI,IMMSI,Milan,Consumer Cyclicals,Automobiles & Auto Parts,€186.27M,12.4x,-0.24,€0.55,1.9%
146,ALA,Ala SpA,Milan,Industrials,"Machinery, Tools, Heavy Vehicles, Trains & Ships",€186.02M,19.1x,0.69,€20.60,1%
147,FUMA,Franchi Umberto Marmi SpA,Milan,Consumer Cyclicals,Household Goods,€183.88M,14x,-0.58,€5.60,-1.8%
148,FNMI,FNM,Milan,Industrials,Passenger Transportation Services,€182.66M,2.3x,,€0.42,0%
149,KME,KME SpA,Milan,Basic Materials,Metals & Mining,€172.08M,-6.3x,0.01,€0.89,0%
150,KMEn,KME SpA Prf,Milan,Basic Materials,Metals & Mining,€172.08M,-6.3x,0.01,€1.35,-1.5%
151,YRM,Rosetti Marino SpA,Milan,Energy,Oil & Gas Related Equipment and Services,€166.44M,24.6x,0.46,€43.80,0%
152,37B,B&C Speakers,Milan,Technology,"Computers, Phones & Household Electronics",€164.05M,12.6x,-1.65,€15,-0.3%
153,INTD,Intred,Milan,Technology,Telecommunications Services,€157.73M,19.3x,-3.45,€9.92,1.2%
154,EM,Emak,Milan,Industrials,"Machinery, Tools, Heavy Vehicles, Trains & Ships",€156.81M,13.7x,-0.31,€0.96,0%
155,BCNT,Basicnet,Milan,Consumer Cyclicals,Specialty Retailers,€155.08M,7.9x,-0.31,€3.15,-0.3%
156,GEO,Geox,Milan,Consumer Cyclicals,Textiles & Apparel,€150.95M,-12.1x,,€0.58,1.7%
157,FOPE,Fope,Milan,Consumer Cyclicals,Textiles & Apparel,€146.87M,14.5x,-2.22,€27.20,0%
158,MASIA,Masi Agricola SpA,Milan,Consumer Non-Cyclicals,Beverages,€145.64M,-112.9x,,€4.53,6.8%
159,SBC,Sicily By Car,Milan,Industrials,Passenger Transportation Services,€144.34M,9.1x,,€4.44,0.9%
160,CY4,Cy4gate,Milan,Technology,Software & IT Services,€143.12M,-12.1x,0.01,€6.19,3.3%
161,ECNL,Aquafil,Milan,Consumer Cyclicals,Textiles & Apparel,€140.33M,-4.3x,,€2.81,1.4%
162,GENFIN,GeneralFinance,Milan,Financials,Banking Services,€140.25M,8.5x,,€11.10,0%
163,EXAI,ExpertAi,Milan,Technology,Software & IT Services,€138.57M,-9.6x,-0.21,€1.42,0%
164,DHH,Dominion Hosting Holding,Milan,Industrials,Professional & Commercial Services,€137.99M,39.1x,1.54,€27.20,-3.6%
165,DIB,Digital Bros,Milan,Technology,Software & IT Services,€135.66M,-16.8x,0.12,€9.51,4.5%
166,ABP,Azienda Bresciana Petroli Nocivelli SpA,Milan,Industrials,Construction & Engineering,€132.15M,11.8x,1.89,€4.34,0.9%
167,CYB,Cyberoo,Milan,Technology,Software & IT Services,€129.43M,33.3x,0.89,€3.14,-1.9%
168,DOVA,DoValue,Milan,Financials,Banking Services,€129.35M,-20.1x,0.05,€1.67,-2.9%
169,PRO,Banca Profilo,Milan,Financials,Banking Services,€129.30M,10.9x,,€0.20,0%
170,CED,Caltagirone Editore,Milan,Consumer Cyclicals,Media & Publishing,€129.22M,8.2x,0.09,€1.21,0.8%
171,EVS,Eviso,Milan,Utilities,Electrical Utilities & IPPs,€126.66M,58.3x,,€5.24,-0.4%
172,MTTI,Mittel,Milan,Financials,Investment Holding Companies,€126.50M,2.5x,0,€1.55,-0.6%
173,MED,Medica,Milan,Healthcare,Biotechnology & Medical Research,€125.85M,42.4x,-1.33,€29.80,0%
174,SOME,Somec,Milan,Consumer Cyclicals,Homebuilding & Construction Supplies,€123.30M,-10.6x,0.02,€17.90,1.4%
175,ABIT,Abitare In,Milan,Real Estate,Real Estate Operations,€119.65M,27.3x,,€4.53,4.1%
176,GFRN,Gefran,Milan,Technology,Electronic Equipment & Parts,€116.06M,10.1x,-1.21,€8.06,1.3%
177,OMR,Omer Spa,Milan,Industrials,"Machinery, Tools, Heavy Vehicles, Trains & Ships",€114.54M,13.4x,14.59,€4,1%
178,BSTA,Banca Sistema Spa,Milan,Financials,Banking Services,€114.44M,6.7x,,€1.43,0.7%
179,AIW,Almawave SpA,Milan,Technology,Software & IT Services,€113.93M,13.6x,0.29,€3.80,1.9%
180,RFG,Racing Force,Milan,Consumer Cyclicals,Leisure Products,€112.50M,22.5x,,€4.11,0%
181,AGP,Altea Green Power,Milan,Energy,Renewable Energy,€110.63M,20.8x,,€6.39,1.1%
182,ELC,Elica,Milan,Consumer Cyclicals,Household Goods,€108.69M,44x,-0.55,€1.76,0%
183,INDB,Indel B,Milan,Industrials,"Machinery, Tools, Heavy Vehicles, Trains & Ships",€107.96M,10.8x,-0.52,€20.40,1%
184,TSL,Tessellis,Milan,Technology,Telecommunications Services,€107.88M,-1.5x,-0.28,€0.46,0%
185,RLT,Relatech,Milan,Technology,Software & IT Services,€107.87M,29.1x,0.28,€2.52,-0.4%
186,GSP,Gas Plus,Milan,Energy,Oil & Gas,€107.63M,2.2x,0,€2.47,1.6%
187,UD,Unidata,Milan,Technology,Telecommunications Services,€106.07M,6.6x,,€3.50,1.7%
188,VALS,Valsoia,Milan,Consumer Non-Cyclicals,Food & Tobacco,€103.61M,13.2x,,€9.62,-1%
189,PQ,Piquadro,Milan,Consumer Cyclicals,Textiles & Apparel,€99.11M,9.5x,0.15,€2.10,0.5%
190,INCI,Innovatec,Milan,Industrials,Professional & Commercial Services,€92.68M,956x,-14.96,€0.96,0%
191,GROWE,Growens,Milan,Technology,Software & IT Services,€92.08M,1.8x,-0.01,€7.26,0%
192,DTH,Defence Tech Holding,Milan,Technology,Software & IT Services,€90.42M,25.1x,,€3.54,1.7%
193,PTRN,Pattern,Milan,Consumer Cyclicals,Textiles & Apparel,€85.04M,4.1x,0.01,€5.90,0%
194,MSTN,Misitano Stracuzzi,Milan,,,€83.87M,,,€2.79,1.1%
195,TFI,Trevi Fin Industriale,Milan,Industrials,Construction & Engineering,€83.66M,4.3x,,€0.27,3.8%
196,INTM,Intermonte Partners Sim,Milan,Financials,Investment Banking & Investment Services,€79.39M,30.5x,-0.66,€2.48,0.8%
197,IB,Iniziative Bresciane Inbre,Milan,Industrials,Construction & Engineering,€74.93M,20x,0.02,€14.40,0%
198,DS,Directa SIM,Milan,Financials,Investment Banking & Investment Services,€71.06M,8.3x,0.21,€3.79,0%
199,EDAC,Ediliziacrobatica,Milan,Industrials,Construction & Engineering,€70.36M,11.4x,-0.2,€8.38,0.2%
200,CFL_t,Cofle,Milan,Consumer Cyclicals,Automobiles & Auto Parts,€69.17M,82.2x,-0.97,€4.78,0.8%
201,CFL,Cofle,Milan,Consumer Cyclicals,Automobiles & Auto Parts,€69.17M,82.2x,-0.97,€4.78,0.8%
202,FAET,FAE Technology,Milan,Technology,Electronic Equipment & Parts,€68.35M,17.4x,,€3.88,1.8%
203,NR,Next Re SIIQ,Milan,Real Estate,Residential & Commercial REITs,€68.16M,-22.8x,-0.44,€3.10,-4.9%
204,ALKE,Alkemy,Milan,Consumer Cyclicals,Media & Publishing,€68.05M,19.6x,,€12.30,0%
205,ENRY,Energy,Milan,Industrials,"Machinery, Tools, Heavy Vehicles, Trains & Ships",€65.97M,13.4x,-0.16,€1.22,2.5%
206,AEF,Aeffe,Milan,Consumer Cyclicals,Textiles & Apparel,€65.75M,-1.6x,0.02,€0.67,0%
207,OS,Officina Stellare,Milan,Technology,Communications & Networking,€64.08M,30.7x,,€10.60,0%
208,RES,Recupero Etico Sostenibile,Milan,Industrials,Professional & Commercial Services,€63.66M,31.6x,,€5.95,0.9%
209,MGS,Magis,Milan,Basic Materials,Chemicals,€62.03M,8.3x,,€12.60,1.6%
210,PNNI,Pininfarina,Milan,Consumer Cyclicals,Automobiles & Auto Parts,€60.57M,-10.3x,0.03,€0.77,4.1%
211,FCHT,Franchetti,Milan,Industrials,Construction & Engineering,€60.05M,23.6x,,€7.50,1.4%
212,ILP,ILPRA,Milan,Industrials,"Machinery, Tools, Heavy Vehicles, Trains & Ships",€59.93M,11.7x,-2.5,€5.05,1%
213,RDUE,ERREDUE,Milan,Industrials,"Machinery, Tools, Heavy Vehicles, Trains & Ships",€58.75M,17.8x,,€9.40,-1%
214,ENVT,Enervit,Milan,Consumer Non-Cyclicals,Food & Tobacco,€57.67M,14.9x,-0.83,€3.24,2.9%
215,LR,Landi Renzo,Milan,Consumer Cyclicals,Automobiles & Auto Parts,€57.60M,-1.7x,0.02,€0.26,0%
216,OLI,Olidata,Milan,Technology,Integrated Hardware & Software,€57.10M,28.1x,0.05,€0.50,0%
217,SCK,Sciuker Frames,Milan,Consumer Cyclicals,Homebuilding & Construction Supplies,€56.45M,3x,,€2.53,5.4%
218,SPN,Spindox SpA,Milan,Technology,Software & IT Services,€56.39M,121.4x,,€10.30,0%
219,IRC,IRCE,Milan,Industrials,"Machinery, Tools, Heavy Vehicles, Trains & Ships",€55.07M,7x,-0.32,€2.08,0%
220,RATI,Ratti,Milan,Consumer Cyclicals,Textiles & Apparel,€54.70M,-29.1x,0.17,€2,0%
221,SERIT,Servizi Italia,Milan,Industrials,Professional & Commercial Services,€53.91M,9.6x,-1.77,€1.85,-1.1%
222,CELL,Cellularline,Milan,Consumer Cyclicals,Specialty Retailers,€53.02M,15.7x,,€2.53,0%
223,STAR7,Star7,Milan,Industrials,Professional & Commercial Services,€52.20M,29.8x,-0.54,€5.80,-4.9%
224,ZUCI,Zucchi,Milan,Consumer Cyclicals,Textiles & Apparel,€52.18M,14x,,€2.06,0.5%
225,MARE,Mare Engineering,Milan,Technology,Software & IT Services,€51.21M,21.2x,-0.58,€4.25,1.7%
226,LAZI,Lazio,Milan,Consumer Cyclicals,Hotels & Entertainment Services,€49.99M,1.6x,0.01,€0.74,1.4%
227,FICP,First Capital,Milan,Financials,Investment Banking & Investment Services,€48.70M,18.4x,0.14,€16.70,4.4%
228,TALEA,Talea,Milan,Technology,Software & IT Services,€48.55M,-4.8x,0.01,€7.10,4.7%
229,TES,Tesmec,Milan,Industrials,"Machinery, Tools, Heavy Vehicles, Trains & Ships",€48.32M,-27x,,€0.08,0%
230,BIFIRE,Bifire,Milan,Basic Materials,Containers & Packaging,€48.27M,6.3x,0.13,€2.80,-2.1%
231,GMN,Gentili Mosconi,Milan,Consumer Cyclicals,Textiles & Apparel,€48.26M,9.4x,-0.09,€2.54,1.6%
232,CMLA,Comal,Milan,Industrials,Construction & Engineering,€46.35M,9.7x,0.48,€3.54,0%
233,TPSG,Technical Publications,Milan,Industrials,Professional & Commercial Services,€46.32M,13.8x,-2.78,€6.45,4%
