34,80388,Hong Kong Exchanges Clearing,Hong Kong,Financials,Investment Banking & Investment Services,HK$290.63B,25.5x,4.5,HK$229.96,1.4%
35,0388,HKEX,Hong Kong,Financials,Investment Banking & Investment Services,HK$290.34B,25.5x,4.5,HK$229.60,1%
36,0998,China Citic Bank,Hong Kong,Financials,Banking Services,HK$253.38B,5.1x,0.72,HK$4.75,1.3%
37,82388,BOC Hong Kong Holdings,Hong Kong,Financials,Banking Services,HK$244.48B,7.4x,0.28,HK$23.12,1.7%
38,2388,BOC Hong Kong,Hong Kong,Financials,Banking Services,HK$244.23B,7.4x,0.28,HK$23,1.1%
39,6690,Haier Smart Home Co,Hong Kong,Consumer Cyclicals,Household Goods,HK$242.10B,12.8x,0.79,HK$23.65,0.9%
40,9888,Baidu,Hong Kong,Technology,Software & IT Services,HK$235.57B,12.4x,0.28,HK$83.90,3%
41,2328,PICC Property & Casualty,Hong Kong,Financials,Insurance,HK$226.43B,8.5x,-0.52,HK$10.22,0.4%
42,9961,Trip.com Group,Hong Kong,Consumer Cyclicals,Hotels & Entertainment Services,HK$213.22B,20.6x,0.21,HK$330,2.3%
43,0267,Citic Pacific,Hong Kong,Financials,Banking Services,HK$210.03B,3.4x,-0.29,HK$7.23,0.6%
44,82333,Great Wall Motor,Hong Kong,Consumer Cyclicals,Automobiles & Auto Parts,HK$207.54B,19x,0.28,HK$10.45,1.8%
45,0762,China Unicom Hong Kong,Hong Kong,Technology,Telecommunications Services,HK$206.70B,8.7x,,HK$6.50,3.8%
46,80016,Sun Hung Kai Properties,Hong Kong,Real Estate,Real Estate Operations,HK$197.98B,8.5x,0.26,HK$72.50,1.1%
47,0016,SHK Ppt,Hong Kong,Real Estate,Real Estate Operations,HK$197.78B,8.5x,0.26,HK$72.25,0.6%
48,82020,ANTA Sports Products,Hong Kong,Consumer Cyclicals,Textiles & Apparel,HK$193.24B,17x,0.58,HK$68.26,3.7%
49,2020,ANTA Sports Products,Hong Kong,Consumer Cyclicals,Textiles & Apparel,HK$193.04B,17x,0.58,HK$68.20,3.5%
50,81024,Kuaishou Tech,Hong Kong,Technology,Software & IT Services,HK$191.47B,15.8x,0.07,HK$44.38,0.9%
51,1024,Kuaishou Technology,Hong Kong,Technology,Software & IT Services,HK$191.24B,15.8x,0.07,HK$44.40,0.9%
52,0669,Techtronic Industries,Hong Kong,Industrials,"Machinery, Tools, Heavy Vehicles, Trains & Ships",HK$188.75B,23x,2.8,HK$103.10,3.5%
53,2601,China Pacific Insurance,Hong Kong,Financials,Insurance,HK$183.75B,9.9x,-0.2,HK$19.14,1.3%
54,0002,CLP Holdings,Hong Kong,Utilities,Electrical Utilities & IPPs,HK$173.95B,23.1x,-0.76,HK$69,-1.6%
55,1919,COSCO Shipping H,Hong Kong,Industrials,Freight & Logistics Services,HK$173.65B,8.7x,-0.11,HK$10.88,1.5%
56,0788,China Tower,Hong Kong,Industrials,Construction & Engineering,HK$173.06B,15.4x,1.66,HK$0.99,2.1%
57,0066,MTR,Hong Kong,Industrials,Passenger Transportation Services,HK$170.87B,16.8x,-0.97,HK$27.65,5.9%
58,0011,Hang Seng Bank,Hong Kong,Financials,Banking Services,HK$170.41B,10.1x,0.64,HK$90.40,0.7%
59,1816,CGN Power Co Ltd,Hong Kong,Utilities,Electrical Utilities & IPPs,HK$168.67B,14.4x,10.35,HK$3.34,0%
60,6030,CITIC Securities,Hong Kong,Financials,Investment Banking & Investment Services,HK$168.66B,15.3x,-1.21,HK$11.40,-0.2%
61,1109,China Resources Land,Hong Kong,Real Estate,Real Estate Operations,HK$162.23B,4.8x,0.41,HK$22.75,0.7%
62,2015,Li Auto,Hong Kong,Consumer Cyclicals,Automobiles & Auto Parts,HK$158.80B,12.9x,0.01,HK$76.10,2.8%
63,0001,CK Hutchison,Hong Kong,Consumer Cyclicals,Specialty Retailers,HK$150.14B,7x,-0.18,HK$39.25,-3.9%
64,1913,Prada SpA,Hong Kong,Consumer Cyclicals,Textiles & Apparel,HK$149.18B,23.3x,0.81,HK$58.30,3.4%
65,1880,China Tourism Group Duty Free,Hong Kong,Industrials,Transport Infrastructure,HK$142.99B,21.4x,0.96,HK$50.60,-0.3%
66,2423,Ke Holdings,Hong Kong,Real Estate,Real Estate Operations,HK$140.70B,30.3x,0.41,HK$39.50,2.1%
67,6818,China Everbright Bank,Hong Kong,Financials,Banking Services,HK$140.62B,5.3x,-0.46,HK$2.38,0%
68,1038,CK Infrastructure,Hong Kong,Utilities,Multiline Utilities,HK$139.59B,17.5x,4.82,HK$55.55,-2.5%
69,1766,CRRC Corp,Hong Kong,Industrials,"Machinery, Tools, Heavy Vehicles, Trains & Ships",HK$139.48B,17.2x,1.24,HK$4.87,0.4%
70,0688,China Overseas,Hong Kong,Real Estate,Real Estate Operations,HK$139.44B,5x,0.5,HK$12.76,0.6%
71,1698,Tencent Music Entertainment,Hong Kong,Technology,Software & IT Services,HK$135.30B,21.8x,1.15,HK$42.70,-1.8%
72,0981,SMIC,Hong Kong,Technology,Semiconductors & Semiconductor Equipment,HK$134.46B,33.9x,-0.76,HK$16.96,0.6%
73,0027,Galaxy Entertainment Group,Hong Kong,Consumer Cyclicals,Hotels & Entertainment Services,HK$134.39B,15.5x,0.07,HK$30.75,4.1%
74,2057,Zto Express,Hong Kong,Industrials,Freight & Logistics Services,HK$123.18B,13.8x,1.14,HK$154.10,1%
75,0003,HK & China Gas,Hong Kong,Utilities,Natural Gas Utilities,HK$121.66B,20.1x,0.99,HK$6.53,-0.6%
76,1339,People’s Insurance Group China,Hong Kong,Financials,Insurance,HK$120.73B,5.7x,-0.33,HK$2.72,1.1%
77,1876,Budweiser,Hong Kong,Consumer Non-Cyclicals,Beverages,HK$120.63B,20.1x,-3.61,HK$9.42,3%
78,1988,China Minsheng Banking,Hong Kong,Financials,Banking Services,HK$119.96B,5x,-1.31,HK$2.73,0.4%
79,1928,Sands China,Hong Kong,Consumer Cyclicals,Hotels & Entertainment Services,HK$119.78B,22x,0.15,HK$14.84,5.1%
80,1898,China Coal Energy,Hong Kong,Energy,Coal,HK$118.80B,10.4x,-1.11,HK$8.98,3.1%
81,80992,Lenovo,Hong Kong,Technology,"Computers, Phones & Household Electronics",HK$118.58B,15.1x,-0.43,HK$9.62,-3.8%
82,0992,Lenovo Group,Hong Kong,Technology,"Computers, Phones & Household Electronics",HK$118.46B,15.1x,-0.43,HK$9.60,-4.2%
83,3606,Fuyao Glass Industry Group,Hong Kong,Consumer Cyclicals,Automobiles & Auto Parts,HK$113.39B,19.2x,0.89,HK$43.45,0.2%
84,0006,Power Assets,Hong Kong,Utilities,Electrical Utilities & IPPs,HK$113.16B,18.8x,3,HK$53.20,-2.3%
85,0836,China Resources Power,Hong Kong,Utilities,Electrical Utilities & IPPs,HK$109.44B,9.9x,0.17,HK$22.75,0.2%
86,1113,CK Asset,Hong Kong,Real Estate,Real Estate Operations,HK$107.79B,7.2x,-0.33,HK$30.85,-2.4%
87,0012,Henderson Land,Hong Kong,Real Estate,Real Estate Operations,HK$106.51B,11.5x,49.61,HK$22,0%
88,3692,Hansoh Pharmaceutical Group,Hong Kong,Healthcare,Pharmaceuticals,HK$105.43B,28.3x,1.6,HK$18.34,3%
89,2338,Weichai Power Co,Hong Kong,Consumer Cyclicals,Automobiles & Auto Parts,HK$103.33B,11.2x,0.14,HK$11.96,-1.2%
90,1171,Yankuang Energy HK,Hong Kong,Energy,Coal,HK$102.96B,7.9x,-0.15,HK$10.36,3.2%
91,2359,WuXi AppTec H,Hong Kong,Healthcare,Biotechnology & Medical Research,HK$97.84B,13.7x,-1.95,HK$33.55,0.7%
92,1378,China Hongqiao,Hong Kong,Basic Materials,Metals & Mining,HK$97.60B,7.8x,0.27,HK$10.30,2%
93,2313,Shenzhou Int,Hong Kong,Consumer Cyclicals,Textiles & Apparel,HK$93.95B,19x,,HK$62.60,1.5%
94,0914,Anhui Conch Cement,Hong Kong,Basic Materials,Construction Materials,HK$93.93B,12.4x,-0.42,HK$17.80,0%
95,0390,China Railway,Hong Kong,Industrials,Construction & Engineering,HK$91.33B,4.7x,0.81,HK$3.69,0.8%
96,9901,New Oriental Edu,Hong Kong,Academic & Educational Services,Miscellaneous Educational Service Providers,HK$89.93B,38.5x,0.45,HK$53.70,0.1%
97,0823,Link Real Estate,Hong Kong,Real Estate,Residential & Commercial REITs,HK$89.41B,-45x,0.41,HK$34.65,-1.1%
98,2333,Great Wall Motor,Hong Kong,Consumer Cyclicals,Automobiles & Auto Parts,HK$88.93B,19x,0.28,HK$10.46,1.5%
99,1972,Swire Properties,Hong Kong,Real Estate,Real Estate Operations,HK$81.55B,37x,-0.6,HK$13.96,2.1%
100,0087,Swire Pacific,Hong Kong,Consumer Non-Cyclicals,Beverages,HK$81.26B,3.3x,0.01,HK$9.93,0.9%
101,0019,Swire Pacific A,Hong Kong,Consumer Non-Cyclicals,Beverages,HK$81.26B,0.5x,0.01,HK$64.30,0.2%
102,0288,WH Group Ltd,Hong Kong,Consumer Non-Cyclicals,Food & Tobacco,HK$80.89B,9.4x,-0.28,HK$5.72,1.6%
103,0763,ZTE Corp-H,Hong Kong,Technology,Communications & Networking,HK$80.07B,13.2x,1.27,HK$16.76,0.8%
104,1800,China Communications,Hong Kong,Industrials,Construction & Engineering,HK$79.44B,6.1x,0.2,HK$4.86,0.8%
105,80175,Geely Automobile Holdings,Hong Kong,Consumer Cyclicals,Automobiles & Auto Parts,HK$78.07B,11.9x,,HK$7.76,0.9%
106,0175,Geely Automobile,Hong Kong,Consumer Cyclicals,Automobiles & Auto Parts,HK$77.99B,11.9x,,HK$7.75,0.7%
107,80291,China Resources Beer Holdings,Hong Kong,Consumer Non-Cyclicals,Beverages,HK$77.94B,13.9x,0.75,HK$23.99,2.8%
108,0291,China Resources Beer Holdings,Hong Kong,Consumer Non-Cyclicals,Beverages,HK$77.86B,13.9x,0.75,HK$23.95,2.6%
109,2600,Aluminum Corp of China,Hong Kong,Basic Materials,Metals & Mining,HK$76.01B,16.1x,0.17,HK$4.46,3.5%
110,6886,Huatai Securities Co Ltd,Hong Kong,Financials,Investment Banking & Investment Services,HK$74.17B,10.1x,-1.77,HK$8.31,-0.4%
111,6823,HKT Trust,Hong Kong,Technology,Telecommunications Services,HK$73.52B,14.6x,8.44,HK$9.69,-0.1%
112,0902,Huaneng Power,Hong Kong,Utilities,Electrical Utilities & IPPs,HK$73.47B,17.5x,0.01,HK$4.67,-0.4%
113,0316,Orient Overseas Int,Hong Kong,Industrials,Freight & Logistics Services,HK$72.18B,6.8x,-0.07,HK$109.40,1.5%
114,0083,Sino Land,Hong Kong,Real Estate,Real Estate Operations,HK$72.05B,11.3x,0.28,HK$8.32,0%
115,1093,CSPC Pharma,Hong Kong,Healthcare,Pharmaceuticals,HK$71.91B,10.9x,-24.71,HK$6.09,3.4%
116,2611,Guotai Junan Securities,Hong Kong,Financials,Investment Banking & Investment Services,HK$71.37B,15.7x,-0.49,HK$8.07,-0.5%
117,1179,Huazhu,Hong Kong,Consumer Cyclicals,Hotels & Entertainment Services,HK$69.81B,17.7x,0.01,HK$22.35,1.4%
118,1787,Shandong Gold,Hong Kong,Basic Materials,Metals & Mining,HK$69.25B,55.7x,0.48,HK$15.48,-2.8%
119,1801,Innovent Biologics,Hong Kong,Healthcare,Pharmaceuticals,HK$68.35B,-58.5x,-1.11,HK$41.80,0%
120,1186,China Railway,Hong Kong,Industrials,Construction & Engineering,HK$68.17B,4.8x,-1.64,HK$5.03,1.6%
121,1929,Chow Tai Fook Jewellery Group,Hong Kong,Consumer Cyclicals,Textiles & Apparel,HK$67.52B,10.4x,0.49,HK$6.75,3.2%
122,0285,BYD Electronic Int,Hong Kong,Technology,Electronic Equipment & Parts,HK$67.48B,15.3x,0.13,HK$30,1.9%
123,6862,Haidilao Intl,Hong Kong,Consumer Cyclicals,Hotels & Entertainment Services,HK$67.22B,13.4x,0.06,HK$12.06,1%
124,0135,Kunlun Energy,Hong Kong,Utilities,Natural Gas Utilities,HK$66.24B,10.8x,1.23,HK$7.65,-0.9%
125,0168,Tsingtao Brew,Hong Kong,Consumer Non-Cyclicals,Beverages,HK$64.94B,19.9x,1.92,HK$47.45,-0.3%
126,1997,Wharf Real Estate,Hong Kong,Real Estate,Real Estate Operations,HK$64.67B,34x,0.26,HK$21.30,1.2%
127,1193,China Resources Gas,Hong Kong,Utilities,Natural Gas Utilities,HK$64.45B,12.1x,1.19,HK$27.85,-1.9%
128,86618,JD Health International,Hong Kong,Consumer Non-Cyclicals,Food & Drug Retailing,HK$63.28B,21.8x,0.06,HK$21.45,7.8%
129,6618,Jd Health,Hong Kong,Consumer Non-Cyclicals,Food & Drug Retailing,HK$63.22B,21.8x,0.06,HK$21.45,8.2%
130,1099,Sinopharm Group Co,Hong Kong,Healthcare,Pharmaceuticals,HK$62.10B,6.4x,2.88,HK$19.92,1.1%
131,2688,ENN Energy,Hong Kong,Utilities,Natural Gas Utilities,HK$62.07B,8.4x,0.49,HK$55.30,0.4%
132,0004,Wharf Holdings,Hong Kong,Real Estate,Real Estate Operations,HK$61.73B,-25.9x,0.21,HK$20.30,-0.2%
133,0960,Longfor Properties,Hong Kong,Real Estate,Real Estate Operations,HK$61.31B,4x,-0.1,HK$9.06,-0.7%
134,1519,J T Global Express,Hong Kong,Industrials,Freight & Logistics Services,HK$60.10B,-7.2x,0.53,HK$6.90,1.2%
135,9866,NIO,Hong Kong,Consumer Cyclicals,Automobiles & Auto Parts,HK$60.01B,-2.9x,0.21,HK$30.35,2%
136,1177,Sino Biopharmaceutical,Hong Kong,Healthcare,Pharmaceuticals,HK$59.35B,13.6x,7.41,HK$3.27,2.5%
137,2016,China Zheshang Bank,Hong Kong,Financials,Banking Services,HK$58.77B,3.5x,-1.93,HK$2.14,0.9%
138,0916,China Longyuan Power,Hong Kong,Utilities,Electrical Utilities & IPPs,HK$58.44B,8.6x,0.6,HK$7,0.7%
139,0151,Want Want China,Hong Kong,Consumer Non-Cyclicals,Food & Tobacco,HK$57.88B,13.5x,0.71,HK$4.90,-0.6%
140,0753,Air China Ltd,Hong Kong,Industrials,Passenger Transportation Services,HK$56.25B,552.3x,4.92,HK$3.39,0.6%
141,3311,China State Construction Int,Hong Kong,Industrials,Construction & Engineering,HK$55.62B,6.1x,0.4,HK$11.04,-0.9%
142,3808,Sinotruk Hong Kong,Hong Kong,Industrials,"Machinery, Tools, Heavy Vehicles, Trains & Ships",HK$54.67B,9.4x,0.04,HK$19.78,0.1%
143,0322,Tingyi,Hong Kong,Consumer Non-Cyclicals,Food & Tobacco,HK$52.96B,15.6x,0.82,HK$9.40,1.5%
144,6969,Smoore Intl,Hong Kong,Consumer Non-Cyclicals,Food & Tobacco,HK$52.85B,28.5x,-0.86,HK$8.85,2.8%
145,6099,China Merchants,Hong Kong,Financials,Investment Banking & Investment Services,HK$51.57B,16.1x,-4.39,HK$5.93,-0.3%
146,1055,China Southern Airlines,Hong Kong,Industrials,Passenger Transportation Services,HK$51.10B,-66.2x,-0.61,HK$2.82,1.1%
147,1209,China Resources Mixc,Hong Kong,Real Estate,Real Estate Operations,HK$51.01B,17.5x,0.48,HK$22.25,-0.4%
148,9992,Pop Mart Intl,Hong Kong,Consumer Cyclicals,Specialty Retailers,HK$50.66B,42x,0.34,HK$38.55,0.8%
149,9868,Xpeng,Hong Kong,Consumer Cyclicals,Automobiles & Auto Parts,HK$50.50B,-4.7x,-0.68,HK$26.65,1.1%
150,2319,China Mengniu Dairy,Hong Kong,Consumer Non-Cyclicals,Food & Tobacco,HK$50.29B,9.7x,-1.14,HK$12.80,0.2%
151,0293,Cathay Airways,Hong Kong,Industrials,Passenger Transportation Services,HK$50.09B,5.9x,0.02,HK$7.79,0.3%
152,3347,Tigermed,Hong Kong,Healthcare,Biotechnology & Medical Research,HK$49.85B,27.4x,-1.42,HK$32.25,0.2%
153,0874,Guangzhou Baiyunshan Pharma,Hong Kong,Healthcare,Pharmaceuticals,HK$49.78B,11.8x,12.59,HK$19.78,0.9%
154,2382,Sunny Optical Tech,Hong Kong,Industrials,"Machinery, Tools, Heavy Vehicles, Trains & Ships",HK$49.24B,40.9x,-0.72,HK$45.35,1.2%
155,0144,China Mer Hold,Hong Kong,Industrials,Transport Infrastructure,HK$49.03B,7.5x,-0.39,HK$11.66,0.5%
156,1821,ESR Cayman,Hong Kong,Financials,Investment Banking & Investment Services,HK$48.40B,33.8x,-0.47,HK$11.36,-0.4%
157,1776,GF Securities Co Ltd,Hong Kong,Financials,Investment Banking & Investment Services,HK$48.30B,16.6x,-0.41,HK$6.35,-0.5%
158,2202,China Vanke Co,Hong Kong,Real Estate,Real Estate Operations,HK$48.14B,7.8x,-0.14,HK$4.06,0%
159,2638,HK Electric Investments Ltd,Hong Kong,Utilities,Electrical Utilities & IPPs,HK$47.98B,15.3x,2.22,HK$5.44,-0.2%
160,9696,Tianqi Lithium,Hong Kong,Basic Materials,Chemicals,HK$47.76B,-29.9x,0.28,HK$20.20,0.7%
161,2618,JD Logistics,Hong Kong,Industrials,Freight & Logistics Services,HK$47.57B,12.6x,,HK$9.12,17.2%
162,0241,Alibaba Health Information Tech,Hong Kong,Consumer Cyclicals,Diversified Retail,HK$47.28B,42.9x,0.93,HK$2.95,2.1%
163,2076,Kanzhun,Hong Kong,Industrials,Professional & Commercial Services,HK$46.92B,41.5x,0.04,HK$53.65,1.2%
164,2269,WuXi Biologics,Hong Kong,Healthcare,Biotechnology & Medical Research,HK$46.91B,12.6x,-0.54,HK$11.72,3.7%
165,0358,Jiangxi Copper,Hong Kong,Basic Materials,Metals & Mining,HK$46.81B,10.9x,2.83,HK$13.56,1.8%
166,1336,New China Life Insurance,Hong Kong,Financials,Insurance,HK$46.36B,13.7x,-0.15,HK$14.86,0.8%
167,1308,SITC Int,Hong Kong,Industrials,Freight & Logistics Services,HK$46.25B,10.9x,-0.15,HK$17.22,2%
168,6837,Haitong Securities,Hong Kong,Financials,Investment Banking & Investment Services,HK$45.58B,-223.3x,1.68,HK$3.51,-0.6%
169,0670,China Eastern Airlines,Hong Kong,Industrials,Passenger Transportation Services,HK$44.81B,-15.6x,-0.17,HK$2.01,0.5%
170,2588,Boc Aviation,Hong Kong,Financials,Banking Services,HK$44.73B,6.4x,0,HK$64.35,-7%
171,3618,Chongqing Ruralmmercial Bank,Hong Kong,Financials,Banking Services,HK$44.18B,4x,-2.4,HK$3.88,0.3%
172,2607,Shanghai Pharma Holding,Hong Kong,Healthcare,Pharmaceuticals,HK$44.07B,19.1x,-0.47,HK$11.90,0.9%
173,2380,China Power Int Develop,Hong Kong,Utilities,Electrical Utilities & IPPs,HK$44.04B,15.3x,-6.87,HK$3.57,0%
174,1818,Zhaojin Mining Industry,Hong Kong,Basic Materials,Metals & Mining,HK$43.89B,47.5x,0.34,HK$12.94,-2.1%
175,1138,COSCO Shipping Energy,Hong Kong,Energy,Oil & Gas Related Equipment and Services,HK$43.60B,20.5x,0.45,HK$9.13,5.4%
176,9626,Bilibili,Hong Kong,Technology,Software & IT Services,HK$43.22B,-8.1x,-0.45,HK$105.40,1%
177,3998,Bosideng Int Holdings,Hong Kong,Consumer Cyclicals,Textiles & Apparel,HK$42.93B,12.7x,0.3,HK$3.92,1.3%
178,1071,Huadian Power Int,Hong Kong,Utilities,Electrical Utilities & IPPs,HK$42.75B,13x,0.01,HK$4.17,-0.5%
179,6881,China Galaxy Securities,Hong Kong,Financials,Investment Banking & Investment Services,HK$42.32B,18.6x,-0.67,HK$3.86,-0.8%
180,2282,MGM China Holdings,Hong Kong,Consumer Cyclicals,Hotels & Entertainment Services,HK$41.74B,9.3x,0.03,HK$11,-0.2%
181,3898,Zhuzhou CRRC,Hong Kong,Industrials,"Machinery, Tools, Heavy Vehicles, Trains & Ships",HK$41.43B,11.8x,0.87,HK$29.50,1.7%
182,0177,Jiangsu Expressway,Hong Kong,Industrials,Transport Infrastructure,HK$40.96B,15.3x,1.7,HK$8.14,1.4%
183,6066,China Securities HK,Hong Kong,Financials,Investment Banking & Investment Services,HK$40.49B,32.9x,-0.7,HK$5.23,-0.9%
184,2367,Giant Biogene Holding,Hong Kong,Consumer Non-Cyclicals,Personal & Household Products & Services,HK$40.47B,25.2x,0.54,HK$40.15,0.1%
185,3759,Pharmaron Beijing Co Ltd,Hong Kong,Healthcare,Biotechnology & Medical Research,HK$39.78B,24.6x,46.63,HK$9.15,1.5%
186,3908,China International Capital Corp Lt,Hong Kong,Financials,Investment Banking & Investment Services,HK$39.73B,8.3x,-0.52,HK$8.22,0%
187,80020,SenseTime,Hong Kong,Technology,Software & IT Services,HK$39.05B,-6.9x,1,HK$1.11,0%
188,0020,SenseTime Group Inc B,Hong Kong,Technology,Software & IT Services,HK$39.01B,-6.1x,1,HK$1.12,0.9%
189,0384,China Gas,Hong Kong,Utilities,Natural Gas Utilities,HK$38.81B,12.1x,-0.47,HK$7.15,-0.1%
190,9926,Akeso,Hong Kong,Healthcare,Biotechnology & Medical Research,HK$38.70B,15x,0.06,HK$45.20,1.1%
191,0247,Tsim Sha Tsui Properties,Hong Kong,Real Estate,Real Estate Operations,HK$37.76B,10.8x,0.23,HK$17.80,0%
192,1157,Zoomlion Heavy Industry,Hong Kong,Industrials,"Machinery, Tools, Heavy Vehicles, Trains & Ships",HK$37.49B,14.8x,0.22,HK$4.32,1.6%
193,1735,Central Holding Group Co Ltd,Hong Kong,Industrials,Construction & Engineering,HK$37.26B,634.1x,1.61,HK$8.80,3.3%
194,9896,MINISO Holding,Hong Kong,Consumer Cyclicals,Diversified Retail,HK$36.22B,16.9x,0.07,HK$29.80,3.8%
195,3320,China Resources Pharma,Hong Kong,Healthcare,Pharmaceuticals,HK$36B,8.6x,0.82,HK$5.73,1.8%
196,9880,Ubtech Robotics,Hong Kong,Technology,Electronic Equipment & Parts,HK$35.79B,-31.9x,1.32,HK$89.60,5%
197,2196,Shanghai Fosun Pharmaceutical,Hong Kong,Healthcare,Pharmaceuticals,HK$35.52B,30.9x,-0.52,HK$13.36,2.3%
198,0522,ASM Pacific Technology,Hong Kong,Technology,Semiconductors & Semiconductor Equipment,HK$35.44B,87.3x,-1.03,HK$85.60,3.8%
199,3996,China Energy Engineering,Hong Kong,Industrials,Construction & Engineering,HK$35.44B,4.1x,3.52,HK$0.85,1.2%
200,0412,Shandong Hi Speed Holdings,Hong Kong,Financials,Investment Banking & Investment Services,HK$35.35B,"1,950x",21.85,HK$5.87,2.4%
201,1882,Haitian Int,Hong Kong,Industrials,"Machinery, Tools, Heavy Vehicles, Trains & Ships",HK$34.79B,12.8x,1.29,HK$21.85,1.6%
202,2018,AAC Technologies,Hong Kong,Technology,Electronic Equipment & Parts,HK$34.76B,42.3x,-4.33,HK$29.05,2.8%
203,3969,China Railway Signal Communication,Hong Kong,Industrials,"Machinery, Tools, Heavy Vehicles, Trains & Ships",HK$34.73B,9.3x,-8.1,HK$3.28,0.9%
204,2331,Li Ning Co Ltd,Hong Kong,Consumer Cyclicals,Textiles & Apparel,HK$34.60B,10.3x,-0.51,HK$13.68,3.6%
205,9889,Dongguan Rural Commercial Bank,Hong Kong,Financials,Banking Services,HK$34.37B,6.2x,-0.39,HK$5.02,0.6%
206,1772,Ganfeng Lithium,Hong Kong,Basic Materials,Chemicals,HK$34.32B,14.9x,-0.26,HK$17.14,2.8%
207,6990,Sichuan Kelun Biotech,Hong Kong,Healthcare,Biotechnology & Medical Research,HK$34.30B,-54.7x,-1.21,HK$163.50,6.2%
208,6963,Sunshine Insurance,Hong Kong,Financials,Insurance,HK$34.16B,7.9x,-0.25,HK$2.96,-0.3%
209,0656,Fosun International,Hong Kong,Financials,Investment Banking & Investment Services,HK$33.75B,22.4x,0.09,HK$4.12,0%
