24,SAE,Shufersal,Tel Aviv,Consumer Non-Cyclicals,Food & Drug Retailing,₪7.07B,20.9x,0.03,₪26.57,-0.2%
25,MVNE,Mivne Real Estate KD,Tel Aviv,Real Estate,Real Estate Operations,₪6.98B,25.7x,-0.31,₪9.35,1.4%
26,FTAL,Fattal 1998,Tel Aviv,Consumer Cyclicals,Hotels & Entertainment Services,₪6.87B,88.4x,0.04,₪418.20,3.3%
27,OPCE,OPC Energy,Tel Aviv,Utilities,Electrical Utilities & IPPs,₪6.85B,60.8x,-1.83,₪26.86,1.5%
28,ARPT,Airport City,Tel Aviv,Real Estate,Real Estate Operations,₪6.57B,23.1x,-0.64,₪56.68,2.9%
29,STRS,Strauss Group,Tel Aviv,Consumer Non-Cyclicals,Food & Tobacco,₪6.50B,21.1x,2.1,₪55.64,-0.3%
30,GVYM,GavYam Lands,Tel Aviv,Real Estate,Real Estate Operations,₪6.34B,12.3x,-0.58,₪28.76,1.6%
31,AFPR,Afi Prop.,Tel Aviv,Real Estate,Real Estate Operations,₪6.31B,17.2x,-0.99,₪165.90,0.9%
32,MMHD,Menora Miv Hld,Tel Aviv,Financials,Insurance,₪6.17B,9.1x,0.13,₪99.10,0%
33,DIMRI,Dimri,Tel Aviv,Consumer Cyclicals,Homebuilding & Construction Supplies,₪6.07B,17.5x,0.62,₪311.50,1.4%
34,ILCO,Israel Corp,Tel Aviv,Basic Materials,Chemicals,₪6B,7.5x,-0.1,₪791,2.5%
35,ELTR,Electra,Tel Aviv,Industrials,Construction & Engineering,₪5.53B,24.6x,-0.91,"₪1,438.70",0.4%
36,FIBIH,FIBI Holdings,Tel Aviv,Financials,Banking Services,₪5.45B,5.5x,0.77,₪156.40,1.8%
37,NVPTp,Navitas Petroleum Unit,Tel Aviv,Energy,Oil & Gas,₪5.41B,224.6x,-2.52,₪54,0.2%
38,ASHG,Ashtrom Group Ltd,Tel Aviv,Industrials,Construction & Engineering,₪4.87B,-456.8x,4.55,₪47.95,3%
39,SKBN,Shikun & Binui,Tel Aviv,Industrials,Construction & Engineering,₪4.72B,27.5x,0.32,₪8.73,2.1%
40,MGDL,Migdal Insurance,Tel Aviv,Financials,Insurance,₪4.70B,7.8x,0.01,₪4.43,-0.3%
41,CLIS,Clal Insurance,Tel Aviv,Financials,Insurance,₪4.67B,13.3x,0.07,₪58.80,-0.3%
42,ALHE,Alony Hetz,Tel Aviv,Real Estate,Real Estate Operations,₪4.66B,-1.9x,0.01,₪25.90,-1.9%
43,DELG,Delta,Tel Aviv,Consumer Cyclicals,Textiles & Apparel,₪4.65B,14.2x,-2.14,₪177.90,4.2%
44,HLAN,Hilan,Tel Aviv,Technology,Software & IT Services,₪4.60B,20.8x,0.96,₪202.60,0.9%
45,MTRX,Matrix,Tel Aviv,Technology,Software & IT Services,₪4.53B,18.4x,-0.65,₪71.39,-0.1%
46,EQTL,Equital,Tel Aviv,Energy,Oil & Gas,₪4.48B,10.1x,-1.7,₪123,4.2%
47,ISCN,Israel Canada,Tel Aviv,Real Estate,Real Estate Operations,₪4.44B,34.4x,0.14,₪13.71,3.1%
48,FORTY,Formula,Tel Aviv,Technology,Software & IT Services,₪4.43B,18.3x,-0.89,₪289.40,3.4%
49,AURA,Aura Investments,Tel Aviv,Consumer Cyclicals,Homebuilding & Construction Supplies,₪4.26B,23.1x,0.51,₪15.35,3%
50,ISRO,Isrotel -L,Tel Aviv,Consumer Cyclicals,Hotels & Entertainment Services,₪4.19B,17.1x,2.65,₪75.11,3.4%
51,ISRAp,Isramco Negev,Tel Aviv,Energy,Oil & Gas,₪3.97B,8x,-0.52,₪1.53,1.9%
52,PZOL,Paz Oil,Tel Aviv,Energy,Oil & Gas,₪3.90B,-774.3x,-0.12,₪360.20,0.9%
53,NXSN,Next Vision,Tel Aviv,Technology,"Computers, Phones & Household Electronics",₪3.68B,20.9x,0.14,₪48.53,5.7%
54,ISRS,Isras,Tel Aviv,Real Estate,Real Estate Operations,₪3.64B,6.8x,-2.6,₪730,1.4%
55,AZRM,Azorim Investment,Tel Aviv,Consumer Cyclicals,Homebuilding & Construction Supplies,₪3.62B,21.4x,14.04,₪17.14,-0.9%
56,FOX,FOX,Tel Aviv,Consumer Cyclicals,Specialty Retailers,₪3.56B,19.6x,-1.14,₪254.60,2.3%
57,MGOR,Mega Or,Tel Aviv,Real Estate,Real Estate Operations,₪3.51B,7.4x,0.04,₪95.59,0.2%
58,ONE,One Software,Tel Aviv,Technology,Software & IT Services,₪3.37B,18x,1.5,₪47,0.9%
59,BLSR,Blue Square,Tel Aviv,Real Estate,Real Estate Operations,₪3.36B,4.6x,0.03,₪275.30,3.4%
60,SANO1,Sano,Tel Aviv,Consumer Non-Cyclicals,Personal & Household Products & Services,₪3.35B,13.2x,0.18,₪298.10,1.5%
61,SMT,Summit,Tel Aviv,Real Estate,Real Estate Operations,₪3.26B,-17.7x,0.12,₪47.19,-0.2%
62,LAPD,Lapidoth,Tel Aviv,Energy,Oil & Gas Related Equipment and Services,₪3.25B,14x,-1.13,₪53.20,1.1%
63,RATIp,Ratio L,Tel Aviv,Energy,Oil & Gas,₪3.15B,6.8x,-0.36,₪2.81,0.5%
64,NYAX,Nayax,Tel Aviv,Technology,Financial Technology (Fintech) & Infrastructure,₪3.10B,-51.8x,-1.14,₪86.56,1.1%
65,RIT1,Reit 1,Tel Aviv,Real Estate,Residential & Commercial REITs,₪2.95B,7.8x,-0.22,₪15.02,0.1%
66,PTNR,Partner,Tel Aviv,Technology,Telecommunications Services,₪2.93B,15.2x,0.06,₪15.64,0.6%
67,RMLI,Rami Levi,Tel Aviv,Consumer Cyclicals,Diversified Retail,₪2.93B,12.4x,0.16,₪213,3.6%
68,NOFR,OY Nofar Energy,Tel Aviv,Utilities,Electrical Utilities & IPPs,₪2.92B,-35.1x,0.23,₪84.19,2.3%
69,TASE,TASE,Tel Aviv,Financials,Investment Banking & Investment Services,₪2.89B,33.3x,0.78,₪31.75,1.7%
70,AFRE,Africa Israel Residences,Tel Aviv,Consumer Cyclicals,Homebuilding & Construction Supplies,₪2.88B,16.7x,-0.98,₪225.20,1.9%
71,ORL,Bazan,Tel Aviv,Energy,Oil & Gas,₪2.82B,3x,-0.05,₪0.90,2.7%
72,ALRPR,Alrov Properties,Tel Aviv,Real Estate,Real Estate Operations,₪2.79B,-29.6x,0.1,₪133.60,0.3%
73,VRDS,Veridis Environment,Tel Aviv,Industrials,Professional & Commercial Services,₪2.72B,-22.5x,0.12,₪18.49,-1.3%
74,RTLS,Retailors,Tel Aviv,Consumer Cyclicals,Specialty Retailers,₪2.68B,26.5x,4.17,₪58.30,5.3%
75,YHNF,Yochananof,Tel Aviv,Consumer Non-Cyclicals,Food & Drug Retailing,₪2.67B,18.5x,1.76,₪188,2%
76,ISCD,Isracard,Tel Aviv,Financials,Banking Services,₪2.65B,10x,0.16,₪13.03,-1.4%
77,VILR,Villar,Tel Aviv,Real Estate,Real Estate Operations,₪2.59B,10.5x,-0.24,₪146.30,1.6%
78,DNYA,Danya Cebus,Tel Aviv,Industrials,Construction & Engineering,₪2.54B,14.3x,-1.36,₪82.94,2.2%
79,CEL,Cellcom,Tel Aviv,Technology,Telecommunications Services,₪2.53B,17x,2.14,₪15.18,0.6%
80,ACRO,Kvutzat Acro,Tel Aviv,Consumer Cyclicals,Homebuilding & Construction Supplies,₪2.50B,94.2x,-1.09,₪42.30,3.5%
81,SBEN,Shikun Binui Energy,Tel Aviv,Utilities,Electrical Utilities & IPPs,₪2.46B,17.2x,-1.12,₪2.70,0.7%
82,DANH,Dan Hotels,Tel Aviv,Consumer Cyclicals,Hotels & Entertainment Services,₪2.34B,18.2x,14.83,₪24.05,0%
83,BCNV,Brack Capit N V,Tel Aviv,Real Estate,Real Estate Operations,₪2.31B,-3.8x,-1.48,₪299,0%
84,ELCRE,Electra Real Estate,Tel Aviv,Real Estate,Real Estate Operations,₪2.24B,-6.7x,0.03,₪39.77,-0.2%
85,ELAL,El Al,Tel Aviv,Industrials,Passenger Transportation Services,₪2.24B,1.8x,0.06,₪5.42,-2%
86,PRTC,Priortech,Tel Aviv,Technology,Semiconductors & Semiconductor Equipment,₪2.21B,23.6x,-1,₪190.60,5%
87,GCT,G City,Tel Aviv,Real Estate,Real Estate Operations,₪2.12B,-2.7x,-0.05,₪11.56,5.1%
88,ELCO,Elco,Tel Aviv,Industrials,Construction & Engineering,₪2.07B,-30.9x,0.02,₪106.10,2%
89,NFTA,Naphtha,Tel Aviv,Energy,Oil & Gas,₪2.07B,6.8x,0.09,₪21.93,1%
90,ELWS,Electreon Wireless,Tel Aviv,Industrials,"Machinery, Tools, Heavy Vehicles, Trains & Ships",₪2.04B,-23.9x,-1.46,₪161,1.7%
91,DORL,Doral Energy,Tel Aviv,Energy,Renewable Energy,₪1.95B,-36.4x,0.4,₪11.34,3.3%
92,DLEA,Delek Automotive,Tel Aviv,Consumer Cyclicals,Specialty Retailers,₪1.94B,17.4x,-0.21,₪20.03,-0.2%
93,MGIC,Magic,Tel Aviv,Technology,Software & IT Services,₪1.89B,14.3x,-1.15,₪38.49,0.6%
94,ISHO,Isras Holdings,Tel Aviv,,,₪1.87B,,,₪292.50,0.3%
95,BSEN,Bet Shemesh Engines,Tel Aviv,Industrials,Aerospace & Defense,₪1.83B,7.5x,0.01,₪211.60,2.3%
96,TRPZ,Turpaz Industries,Tel Aviv,Consumer Non-Cyclicals,Food & Tobacco,₪1.76B,38.2x,-0.94,₪17.35,-1.1%
97,MSKE,Meshek Energy-Renewable Energies,Tel Aviv,Utilities,Electrical Utilities & IPPs,₪1.74B,177.8x,0.01,₪2.50,2.1%
98,TDRN,Tadiran Hldg,Tel Aviv,Industrials,"Machinery, Tools, Heavy Vehicles, Trains & Ships",₪1.71B,27.5x,-0.86,₪200,0.2%
99,TMRP,Tamar Petroleum,Tel Aviv,Energy,Oil & Gas,₪1.70B,8.3x,0.15,₪19.24,1.3%
100,PRSK,Prashkovsky,Tel Aviv,Consumer Cyclicals,Homebuilding & Construction Supplies,₪1.69B,65.9x,-0.74,₪80.05,-1.2%
101,DIFI,Direct Finance TA,Tel Aviv,Financials,Banking Services,₪1.69B,10.7x,-0.31,₪596,4.4%
102,AMRM,Amram Avraham Construction,Tel Aviv,Real Estate,Real Estate Operations,₪1.68B,,,₪22.38,0%
103,DANE,Danel,Tel Aviv,Industrials,Professional & Commercial Services,₪1.65B,-138.3x,1.15,₪306.80,1.2%
104,ECP,Electra Co Pr,Tel Aviv,Consumer Cyclicals,Specialty Retailers,₪1.63B,-23.4x,0.12,₪76.80,4.8%
105,CRSM,Carasso Motors,Tel Aviv,Consumer Cyclicals,Specialty Retailers,₪1.62B,9.3x,-0.19,₪18.52,0.3%
106,SLARL,Sella Real Estate,Tel Aviv,Real Estate,Residential & Commercial REITs,₪1.61B,10.8x,-0.24,₪7.24,0.7%
107,MTRN,Maytronics,Tel Aviv,Technology,Electronic Equipment & Parts,₪1.61B,15.9x,-0.31,₪14.64,5.6%
108,DLTI,Delta Israel Brands,Tel Aviv,Consumer Cyclicals,Specialty Retailers,₪1.60B,11.3x,0.25,₪68.59,6.9%
109,IDIN,IDI Insurance,Tel Aviv,Financials,Insurance,₪1.58B,8.9x,0.13,₪107.90,1.6%
110,ARGO,Argo Properties NV,Tel Aviv,Real Estate,Real Estate Operations,₪1.56B,-13.1x,0,₪86.96,0.9%
111,PERI,Perion Network,Tel Aviv,Technology,Software & IT Services,₪1.55B,5.4x,-0.17,₪32.07,1.7%
112,DUNI,Duniec,Tel Aviv,Consumer Cyclicals,Homebuilding & Construction Supplies,₪1.55B,724.7x,-7.43,₪199.40,-0.3%
113,ACKR,Ackerstein,Tel Aviv,Basic Materials,Construction Materials,₪1.54B,18.4x,-69.25,₪5.45,1.9%
114,TLSY,Telsys,Tel Aviv,Technology,Semiconductors & Semiconductor Equipment,₪1.54B,10.9x,-8.19,₪176.90,0%
115,INRM,Inrom Construction Industries,Tel Aviv,Basic Materials,Construction Materials,₪1.53B,7.7x,0.31,₪10.71,2.3%
116,MISH,Mivtach Shamir,Tel Aviv,Financials,Investment Holding Companies,₪1.52B,11.2x,1.9,₪155.20,-0.8%
117,IBI,IBI Inv House,Tel Aviv,Financials,Investment Banking & Investment Services,₪1.48B,10x,0.53,₪117.20,4.3%
118,PTBL,Propert & Buil,Tel Aviv,Real Estate,Real Estate Operations,₪1.48B,-3.2x,0.01,₪201.10,3.3%
119,ISHI,Israel Shipyards,Tel Aviv,Basic Materials,Construction Materials,₪1.48B,18.5x,-0.55,₪59.17,0%
120,PLRM,Palram,Tel Aviv,Basic Materials,Chemicals,₪1.43B,7.2x,0.12,₪55.62,-0.4%
121,SCOP,Scope,Tel Aviv,Basic Materials,Metals & Mining,₪1.34B,9.1x,-0.33,₪108.80,0.8%
122,CRSR,Carasso Real Estate Ltd,Tel Aviv,Real Estate,Real Estate Operations,₪1.32B,60.3x,-0.96,₪24.67,1.5%
123,MTAV,Meitav DS,Tel Aviv,Financials,Investment Banking & Investment Services,₪1.32B,8.4x,0.08,₪16.83,0.8%
124,MAXO,Max Stock,Tel Aviv,Consumer Cyclicals,Diversified Retail,₪1.28B,15.5x,0.57,₪9.59,4.6%
125,PLSN,Plasson Indus,Tel Aviv,Consumer Cyclicals,Homebuilding & Construction Supplies,₪1.27B,9.8x,0.31,₪133.50,3.6%
126,MNRT,Menivim,Tel Aviv,Real Estate,Residential & Commercial REITs,₪1.24B,9.7x,-0.34,₪1.66,0.6%
127,FBRT,FMS,Tel Aviv,Industrials,Aerospace & Defense,₪1.21B,7.7x,0.14,₪131.70,0%
128,MLTM,Malam Team,Tel Aviv,Technology,Software & IT Services,₪1.21B,17.8x,1.75,₪55.82,0.6%
129,BCOM,B Communications,Tel Aviv,Technology,Telecommunications Services,₪1.20B,6x,0.16,₪11.51,0.6%
130,POLP,Polyram Plastic Industries,Tel Aviv,Basic Materials,Chemicals,₪1.18B,14.1x,-1.83,₪11.36,2.5%
131,DRAL,Dor Alon,Tel Aviv,Energy,Oil & Gas,₪1.18B,16.7x,0.03,₪74.50,1.8%
132,AUDC,AudioCodes,Tel Aviv,Technology,Communications & Networking,₪1.18B,23.6x,6.62,₪39.34,1.5%
133,IES,IES,Tel Aviv,Real Estate,Real Estate Operations,₪1.18B,18.6x,,₪206,1.1%
134,MDTR,Mediterranean Towers,Tel Aviv,Healthcare,Healthcare Providers & Services,₪1.17B,5.3x,0.13,₪7.79,1.9%
135,NTML,Neto Malinda,Tel Aviv,Consumer Non-Cyclicals,Food & Tobacco,₪1.17B,12.1x,-1.17,₪59.01,1.5%
136,ARD,Arad,Tel Aviv,Industrials,"Machinery, Tools, Heavy Vehicles, Trains & Ships",₪1.17B,12.5x,0.53,₪47.31,2%
137,ILDC,Israel Land Development Company,Tel Aviv,Real Estate,Real Estate Operations,₪1.17B,23.2x,-0.33,₪29.02,0.9%
138,KMDA,Kamada,Tel Aviv,Healthcare,Pharmaceuticals,₪1.14B,19.4x,0.05,₪19.86,-1.9%
139,ISTA,ISSTA,Tel Aviv,Consumer Cyclicals,Hotels & Entertainment Services,₪1.13B,8.9x,-0.18,₪67.16,0.7%
140,RMON,Rimon Consulting Management Services,Tel Aviv,Industrials,Construction & Engineering,₪1.04B,13.6x,0.79,₪29.11,0.2%
141,GILT,Gilat,Tel Aviv,Technology,Communications & Networking,₪983.20M,13.4x,0.06,₪17.31,-0.9%
142,HGG,Hagag Group,Tel Aviv,Real Estate,Real Estate Operations,₪942.66M,6.9x,-0.64,₪16.09,2.9%
143,BWAY,Brainsway,Tel Aviv,Healthcare,Healthcare Equipment & Supplies,₪942.39M,413.2x,1.89,₪13.67,2.6%
144,KSTN,Keystone Reit,Tel Aviv,Financials,Investment Banking & Investment Services,₪937.70M,2.2x,0.04,₪5.08,1.3%
145,HRON,Hiron,Tel Aviv,Real Estate,Real Estate Operations,₪932.88M,11.1x,-0.43,"₪2,054",0%
146,LEVI,Levinstein Eng,Tel Aviv,Real Estate,Real Estate Operations,₪929.70M,20.7x,-0.27,₪254.40,0.7%
147,ALTF,Altshuler Shaham Financial,Tel Aviv,Financials,Investment Banking & Investment Services,₪918.55M,7.5x,-0.22,₪4.74,2.1%
148,NAWI,Nawi,Tel Aviv,Financials,Banking Services,₪907.61M,6.6x,1.39,₪28.45,2.6%
149,VTNA,Vitania Ltd,Tel Aviv,Real Estate,Real Estate Operations,₪898.16M,11.9x,-0.29,₪19.08,0.2%
150,LUZN,Luzon Group,Tel Aviv,Consumer Cyclicals,Homebuilding & Construction Supplies,₪895.04M,6.7x,0.02,₪2.27,1.4%
151,LVPR,Levinstein Prop,Tel Aviv,Real Estate,Real Estate Operations,₪878.51M,20.4x,-0.26,₪60.88,-0.4%
152,JBNK,Jerusalem,Tel Aviv,Financials,Banking Services,₪873.01M,6.4x,-0.22,₪12.38,0.4%
153,CMDR,Computer Direct,Tel Aviv,Technology,Software & IT Services,₪860.99M,11.8x,1.8,₪251,0%
154,DIPL,Diplomat Holdings,Tel Aviv,Consumer Non-Cyclicals,Food & Drug Retailing,₪857.68M,14.5x,-1.29,₪31.69,1.4%
155,ATRY,Atreyu Capital,Tel Aviv,Financials,Investment Banking & Investment Services,₪835.71M,10.9x,-2.15,₪56.75,1.9%
156,LAHAV,Lahav,Tel Aviv,Real Estate,Real Estate Operations,₪821.06M,7.5x,-0.24,₪3.22,1%
157,KARE,Kardan Real Es,Tel Aviv,Consumer Cyclicals,Homebuilding & Construction Supplies,₪816.13M,19.2x,-0.39,₪4.40,0.6%
158,ZPRS,Zephyrus,Tel Aviv,Utilities,Electrical Utilities & IPPs,₪808.82M,3x,0.01,₪12.45,0.1%
159,KRUR,Kerur,Tel Aviv,Consumer Non-Cyclicals,Beverages,₪807M,10.1x,0.57,₪64.51,2.4%
160,ASHO,Ashot Industries,Tel Aviv,Industrials,Aerospace & Defense,₪800.99M,40.4x,0.06,₪33.93,2.5%
161,BKFR,Bait Bakfar,Tel Aviv,Real Estate,Real Estate Operations,₪795.14M,6.2x,0.33,₪11.10,-2.4%
162,ILX,Ilex Medical,Tel Aviv,Healthcare,Healthcare Equipment & Supplies,₪783.66M,15.3x,-0.9,₪69,1.8%
163,HIPR,Hiper Global,Tel Aviv,Technology,"Computers, Phones & Household Electronics",₪761.78M,15.3x,-10.87,₪16.44,1%
164,ADGR,Adgar Inv & Dev,Tel Aviv,Real Estate,Real Estate Operations,₪750.26M,8.5x,0,₪4.52,0.4%
165,ARF,Paz Refinery,Tel Aviv,Energy,Oil & Gas,₪745.88M,2.5x,0.02,₪61.66,3.3%
166,ISI,Imagesat International ISI,Tel Aviv,Technology,"Computers, Phones & Household Electronics",₪735.48M,109.2x,0.01,₪12.13,0.6%
167,NVLG,Novolog,Tel Aviv,Industrials,Freight & Logistics Services,₪728.79M,-37.5x,0.2,₪1.41,0.9%
168,GNRS,Generation Capital,Tel Aviv,Industrials,Professional & Commercial Services,₪722.29M,5.5x,-0.1,₪0.58,0.9%
169,CDEV,Cohen Dev,Tel Aviv,Energy,Oil & Gas,₪707.34M,10.6x,0.7,₪109.10,-0.2%
170,MNIF,Menif Financial Services,Tel Aviv,Financials,Banking Services,₪702.10M,5.3x,0.23,₪11.71,0.9%
171,TPGM,Top Gum Industries,Tel Aviv,Consumer Non-Cyclicals,Food & Tobacco,₪661.87M,43x,3.26,₪6.27,1.8%
172,ARIN,Ari Real Estate Arena,Tel Aviv,Real Estate,Real Estate Operations,₪651.96M,13.2x,0.02,₪2.05,0.1%
173,CAST,Castro,Tel Aviv,Consumer Cyclicals,Specialty Retailers,₪622.53M,7.9x,0.01,₪74.75,5.6%
174,MPP,More Provident,Tel Aviv,Financials,Investment Banking & Investment Services,₪621.61M,14.9x,0.07,₪4.93,1.5%
175,MRIN,YD More Invest,Tel Aviv,Financials,Investment Banking & Investment Services,₪618.91M,9.3x,0.25,₪8.65,0.7%
176,ECNR,Econergy Renewable Energy,Tel Aviv,Utilities,Electrical Utilities & IPPs,₪615.47M,10.3x,0.02,₪13.31,-1.3%
177,QLTU,Qualitau,Tel Aviv,Technology,Semiconductors & Semiconductor Equipment,₪610.63M,13.3x,2.49,₪141,3.4%
178,ALAR,Alarum,Tel Aviv,Technology,Software & IT Services,₪609.75M,-35.5x,-0.55,₪8.90,2.2%
179,TTAM,Tiv Taam,Tel Aviv,Consumer Non-Cyclicals,Food & Drug Retailing,₪602.59M,16x,-0.44,₪5.65,2.5%
180,ROTS,Rotshtein,Tel Aviv,Consumer Cyclicals,Homebuilding & Construction Supplies,₪601.13M,8.9x,-0.14,₪39.07,5.4%
181,VCTR,Victory Supermarket Chain,Tel Aviv,Consumer Non-Cyclicals,Food & Drug Retailing,₪599.97M,12.5x,0.6,₪42.95,2%
182,CGEN,Compugen,Tel Aviv,Healthcare,Biotechnology & Medical Research,₪597.13M,-16.4x,-0.23,₪6.44,-1%
183,EMDV,Emilia Devel,Tel Aviv,Consumer Cyclicals,Homebuilding & Construction Supplies,₪595.71M,12x,47.62,₪20.99,1.4%
184,NSTR,Norstar,Tel Aviv,Real Estate,Real Estate Operations,₪587.42M,-1.4x,,₪9.45,3.7%
185,SOFW,Sofwave Medical,Tel Aviv,Healthcare,Healthcare Equipment & Supplies,₪578.05M,-36.6x,-0.5,₪16.95,0.7%
186,SHVA,Automatic Bank Services Ltd,Tel Aviv,Industrials,Professional & Commercial Services,₪575.20M,12.9x,0.21,₪14.52,1%
187,SMNR,Shemen Yielding Real Estate,Tel Aviv,Real Estate,Real Estate Operations,₪574.28M,-69.8x,-0.37,₪15.19,0.6%
188,SRFT,Sarfati,Tel Aviv,Consumer Cyclicals,Homebuilding & Construction Supplies,₪574.15M,14.8x,-0.23,₪33,0%
189,ORBI,Orbit,Tel Aviv,Technology,Communications & Networking,₪570.64M,15x,-3.41,₪23.05,0.8%
190,EFCP,Effi Capital Nadlan,Tel Aviv,,,₪547.22M,5.3x,,₪12.06,1.5%
191,ZMH,ZMH,Tel Aviv,Real Estate,Real Estate Operations,₪541.19M,12.4x,-0.38,₪27.24,-0.2%
192,MGRT,MeguREIT Israel,Tel Aviv,Real Estate,Residential & Commercial REITs,₪537.12M,-24.5x,0.28,₪3.68,1.5%
193,ARAD,Arad Investment,Tel Aviv,Consumer Non-Cyclicals,Consumer Goods Conglomerates,₪535.60M,1.9x,0.18,₪83.93,0.1%
194,SOLR,Solaer Israel,Tel Aviv,Energy,Renewable Energy,₪532.90M,-20.4x,0.17,₪32.31,-0.5%
195,BOTI,Bonei Hatichon,Tel Aviv,Consumer Cyclicals,Homebuilding & Construction Supplies,₪531.48M,227.3x,-2.39,₪33.82,1%
196,PAYT,Payton -L,Tel Aviv,Industrials,"Machinery, Tools, Heavy Vehicles, Trains & Ships",₪528M,11.6x,-7.86,₪63.84,0.8%
197,ZNKL,Zanlakol,Tel Aviv,Consumer Non-Cyclicals,Food & Tobacco,₪524.83M,7.3x,0.05,₪36.97,0.9%
198,ORON,Oron Group Investments Holdings,Tel Aviv,Industrials,Construction & Engineering,₪520.22M,17.4x,8.97,₪7.99,-1.9%
199,TATT,Tat Techno,Tel Aviv,Industrials,"Machinery, Tools, Heavy Vehicles, Trains & Ships",₪516.06M,21.6x,0.03,₪52.59,-0.6%
200,UNIT,Unitronics,Tel Aviv,Technology,Electronic Equipment & Parts,₪503.16M,10.5x,0.15,₪33.27,-7.8%
201,EXPO,Export Inv,Tel Aviv,Financials,Banking Services,₪501.29M,4.8x,-0.18,₪44.51,-0.8%
202,GOLD,The Gold Bond,Tel Aviv,Industrials,Transport Infrastructure,₪497.38M,19.6x,-0.53,₪123.50,1%
203,KAFR,Kafrit,Tel Aviv,Basic Materials,Chemicals,₪492.50M,9.2x,0.21,₪20.57,1.6%
204,MEDN,Mehadrin,Tel Aviv,Consumer Non-Cyclicals,Food & Tobacco,₪483.59M,-2.4x,0.01,₪144,0%
205,GLRS,Globrands,Tel Aviv,Consumer Non-Cyclicals,Food & Tobacco,₪482.38M,8.2x,-0.43,₪390.60,0.1%
206,GLBX,Glassbox,Tel Aviv,Technology,Software & IT Services,₪476.61M,-11x,-0.17,₪39.97,0.5%
207,DISI,Discount Inv,Tel Aviv,Real Estate,Real Estate Operations,₪476.08M,-0.8x,0,₪3.37,1.8%
208,GSFI,Gan Shmuel,Tel Aviv,Consumer Non-Cyclicals,Food & Tobacco,₪469.64M,4.9x,0.01,₪31.08,3.6%
209,TRLT,Tera Light,Tel Aviv,Industrials,Construction & Engineering,₪469.44M,-16.3x,0.04,₪6.33,-1.9%
210,ALLT,Allot Communications,Tel Aviv,Consumer Cyclicals,Hotels & Entertainment Services,₪464.59M,-2.3x,0.05,₪11.72,-1.8%
211,ILDR,Israel Land Develop,Tel Aviv,Energy,Oil & Gas,₪463.93M,-13.4x,-0.58,₪7.65,0.6%
